heart_rate_bpm,sweat_microsiemens,skin_temp_celsius,grip_force_newton,ecg_signal,rr_interval_ms,qrs_duration_ms,st_deviation_mv,qt_interval_ms,driver_id,timestamp_offset,condition_label
84.96,3.08,32.36,18.13,0.0012,895.72,111.15,-0.211,370.91,18,1652,0
85.04,3.09,32.36,18.06,0.0022,896.46,111.39,-0.208,371.34,18,1653,0
84.77,3.12,32.38,18.07,0.0014,899.87,110.82,-0.208,372.94,18,1654,0
84.45,3.13,32.4,18.06,0.0016,899.59,111.53,-0.206,373.04,18,1655,0
84.31,3.15,32.39,18.11,0.0005,899.78,111.19,-0.205,373.02,18,1656,0
84.38,3.14,32.41,18.11,0.0002,898.9,110.43,-0.2,374.13,18,1657,0
84.41,3.11,32.4,18.08,-0.0011,898.32,110.44,-0.198,372.33,18,1658,0
84.21,3.11,32.39,18.11,-0.0002,897.16,109.47,-0.2,373.3,18,1659,0
83.88,3.11,32.38,18.2,-0.0008,895.53,109.43,-0.195,373.77,18,1660,0
83.63,3.08,32.37,18.26,-0.0016,896.42,108.64,-0.198,374.32,18,1661,0
83.76,3.06,32.39,18.36,0.0003,897.82,109.02,-0.196,374.3,18,1662,0
83.88,3.04,32.4,18.35,-0.0005,900.45,108.35,-0.198,374.87,18,1663,0
83.57,3.05,32.41,18.29,-0.0012,903.25,108.79,-0.198,374.7,18,1664,0
83.67,3.02,32.42,18.35,0.0001,900.5,109.6,-0.199,373.17,18,1665,0
83.55,3.05,32.44,18.29,-0.0005,900.93,110.03,-0.196,371.56,18,1666,0
83.19,3.04,32.44,18.37,-0.0006,903.25,110.6,-0.2,372.08,18,1667,0
83.37,3.06,32.44,18.29,-0.0016,903.5,110.18,-0.198,371.47,18,1668,0
83.56,3.05,32.44,18.29,-0.0012,904.12,111.04,-0.197,371.99,18,1669,0
83.87,3.06,32.45,18.38,-0.0012,903.22,111.47,-0.199,370.62,18,1670,0
83.64,3.08,32.47,18.47,-0.0014,906.79,111.23,-0.198,371.94,18,1671,0
83.54,3.1,32.47,18.47,0.0004,904.0,110.29,-0.2,372.13,18,1672,0
83.53,3.11,32.46,18.39,-0.0012,903.75,109.99,-0.203,373.34,18,1673,0
83.71,3.14,32.47,18.31,0.0003,904.13,109.24,-0.208,374.92,18,1674,0
83.49,3.16,32.46,18.33,0.0002,901.93,108.34,-0.209,376.3,18,1675,0
83.62,3.16,32.44,18.42,-0.0008,902.85,108.01,-0.212,375.34,18,1676,0
83.46,3.15,32.43,18.34,0.0004,906.18,108.74,-0.214,377.28,18,1677,0
83.55,3.15,32.42,18.33,0.0014,909.28,108.47,-0.21,376.22,18,1678,0
83.57,3.13,32.42,18.28,0.0023,913.24,108.23,-0.21,375.52,18,1679,0
83.8,3.14,32.41,18.34,0.0038,913.33,108.92,-0.214,377.36,18,1680,0
83.46,3.12,32.4,18.25,0.0022,914.74,109.7,-0.219,375.74,18,1681,0
83.56,3.11,32.4,18.18,0.0035,912.78,109.9,-0.221,374.93,18,1682,0
83.48,3.11,32.4,18.24,0.0018,909.49,110.0,-0.224,374.13,18,1683,0
83.16,3.12,32.4,18.3,0.0,909.84,110.01,-0.222,374.42,18,1684,0
83.47,3.1,32.4,18.31,0.0008,906.59,110.17,-0.217,374.1,18,1685,0
83.77,3.08,32.42,18.26,0.002,906.5,110.11,-0.22,372.47,18,1686,0
83.43,3.06,32.41,18.26,0.0019,903.1,110.78,-0.221,372.35,18,1687,0
83.55,3.03,32.4,18.32,0.0024,904.79,109.95,-0.218,372.31,18,1688,0
83.89,3.06,32.38,18.29,0.0022,905.01,109.32,-0.218,371.89,18,1689,0
84.1,3.04,32.37,18.31,0.0034,904.91,109.12,-0.219,372.24,18,1690,0
84.21,3.02,32.38,18.36,0.0016,906.47,108.59,-0.215,370.36,18,1691,0
84.16,3.02,32.38,18.36,0.0035,904.06,108.05,-0.212,369.44,18,1692,0
84.13,3.02,32.37,18.45,0.0027,903.29,107.82,-0.211,367.7,18,1693,0
83.74,2.99,32.36,18.53,0.0007,900.48,108.53,-0.215,368.56,18,1694,0
83.45,3.0,32.37,18.57,-0.0009,896.76,108.42,-0.215,369.56,18,1695,0
83.69,2.98,32.39,18.48,-0.0009,899.41,107.44,-0.214,369.35,18,1696,0
83.53,2.97,32.38,18.43,-0.001,901.92,106.44,-0.217,367.9,18,1697,0
83.48,2.97,32.4,18.44,-0.0023,902.38,105.71,-0.222,368.8,18,1698,0
83.54,2.96,32.39,18.36,-0.0027,905.62,105.71,-0.218,368.62,18,1699,0
83.94,2.97,32.39,18.4,-0.0028,907.03,105.31,-0.222,367.49,18,1700,0
83.87,2.98,32.4,18.38,-0.0015,908.17,104.64,-0.224,369.15,18,1701,0
83.7,3.0,32.38,18.39,-0.0024,906.14,104.62,-0.221,368.13,18,1702,0
83.31,3.01,32.37,18.39,-0.0043,909.4,104.89,-0.225,369.61,18,1703,0
83.12,3.01,32.38,18.3,-0.0045,912.98,105.56,-0.222,369.89,18,1704,0
83.38,2.99,32.37,18.33,-0.0057,914.18,106.2,-0.218,368.94,18,1705,0
83.04,2.97,32.39,18.28,-0.0038,912.29,106.43,-0.218,367.92,18,1706,0
83.05,2.95,32.39,18.22,-0.0032,910.91,106.98,-0.219,367.61,18,1707,0
82.98,2.97,32.4,18.21,-0.0015,910.84,106.63,-0.221,367.76,18,1708,0
83.08,2.95,32.4,18.25,0.0005,906.93,106.56,-0.226,366.74,18,1709,0
83.17,2.95,32.4,18.24,0.0019,910.47,106.22,-0.228,367.61,18,1710,0
82.99,2.94,32.4,18.31,0.0036,909.13,106.6,-0.228,368.03,18,1711,0
82.9,2.95,32.41,18.37,0.0052,907.4,106.3,-0.224,369.27,18,1712,0
82.71,2.96,32.43,18.32,0.0071,906.78,107.0,-0.226,367.42,18,1713,0
82.99,2.96,32.42,18.24,0.0059,903.72,106.81,-0.222,366.13,18,1714,0
82.88,2.99,32.42,18.26,0.0075,906.93,106.08,-0.218,367.35,18,1715,0
82.82,3.01,32.42,18.35,0.0061,909.79,105.72,-0.222,368.72,18,1716,0
83.02,2.98,32.43,18.37,0.0069,906.44,105.09,-0.226,370.05,18,1717,0
83.03,2.98,32.44,18.36,0.0071,902.53,104.45,-0.222,369.3,18,1718,0
83.11,2.97,32.43,18.34,0.0091,899.53,104.48,-0.222,368.64,18,1719,0
83.02,2.97,32.42,18.42,0.0072,897.25,104.79,-0.222,369.14,18,1720,0
82.91,2.96,32.43,18.36,0.0066,897.45,105.41,-0.218,370.66,18,1721,0
83.04,2.97,32.45,18.33,0.005,898.59,105.3,-0.22,371.35,18,1722,0
83.16,2.95,32.45,18.4,0.0045,898.31,104.67,-0.224,371.58,18,1723,0
83.1,2.96,32.46,18.5,0.0055,901.65,105.0,-0.222,370.34,18,1724,0
82.92,2.97,32.44,18.51,0.0056,898.95,105.87,-0.224,370.66,18,1725,0
82.7,2.98,32.45,18.6,0.0058,897.7,104.91,-0.226,370.15,18,1726,0
82.62,3.0,32.43,18.59,0.0047,900.31,104.79,-0.227,370.77,18,1727,0
82.52,3.0,32.45,18.68,0.0034,904.2,104.31,-0.227,370.49,18,1728,0
82.88,2.98,32.43,18.6,0.0053,904.93,104.1,-0.227,372.46,18,1729,0
83.24,2.97,32.42,18.53,0.0035,904.0,104.92,-0.222,371.02,18,1730,0
83.32,2.95,32.43,18.47,0.0045,902.06,105.48,-0.227,369.13,18,1731,0
83.38,2.98,32.43,18.53,0.0051,902.63,105.21,-0.231,369.26,18,1732,0
83.66,3.0,32.43,18.45,0.0043,904.23,105.53,-0.236,369.19,18,1733,0
83.45,2.97,32.44,18.52,0.003,901.28,106.14,-0.234,367.86,18,1734,0
83.68,2.97,32.44,18.56,0.0016,901.59,106.89,-0.235,368.11,18,1735,0
83.47,2.99,32.44,18.59,0.0001,898.16,106.08,-0.234,366.16,18,1736,0
83.25,2.99,32.43,18.68,0.0003,898.6,106.52,-0.233,367.41,18,1737,0
83.47,2.97,32.44,18.66,0.0016,895.67,105.89,-0.232,366.02,18,1738,0
83.38,2.97,32.45,18.63,0.0008,897.97,105.85,-0.23,365.69,18,1739,0
83.48,2.95,32.44,18.68,0.0022,896.5,104.95,-0.231,364.65,18,1740,0
83.37,2.92,32.42,18.71,0.0036,900.29,104.13,-0.227,364.88,18,1741,0
83.33,2.89,32.41,18.8,0.0028,901.56,103.87,-0.23,363.12,18,1742,0
83.48,2.88,32.42,18.78,0.0023,904.49,104.79,-0.235,363.79,18,1743,0
83.23,2.9,32.42,18.76,0.0034,901.43,104.37,-0.234,363.91,18,1744,0
83.15,2.9,32.41,18.79,0.0036,902.92,104.86,-0.237,363.5,18,1745,0
83.0,2.87,32.42,18.76,0.0021,899.72,103.89,-0.241,365.04,18,1746,0
82.7,2.88,32.42,18.7,0.0009,901.98,103.78,-0.241,363.36,18,1747,0
82.67,2.88,32.41,18.76,0.0003,905.51,102.95,-0.243,363.68,18,1748,0
82.79,2.91,32.4,18.7,-0.0008,906.73,102.25,-0.243,364.09,18,1749,0
83.02,2.92,32.38,18.73,0.0009,908.32,103.02,-0.246,362.52,18,1750,0
83.11,2.9,32.4,18.72,0.0028,907.11,102.72,-0.243,362.81,18,1751,0
83.13,2.92,32.38,18.73,0.003,904.06,101.82,-0.245,360.9,18,1752,0
83.15,2.94,32.38,18.67,0.0049,902.66,101.3,-0.248,361.61,18,1753,0
82.99,2.95,32.38,18.63,0.0038,899.97,100.8,-0.249,361.9,18,1754,0
83.28,2.94,32.39,18.69,0.005,900.78,100.26,-0.251,362.28,18,1755,0
82.92,2.91,32.37,18.72,0.0058,898.01,100.42,-0.247,364.2,18,1756,0
83.3,2.89,32.37,18.76,0.005,898.16,100.34,-0.245,365.34,18,1757,0
83.39,2.89,32.38,18.8,0.0037,898.48,99.64,-0.249,363.75,18,1758,0
83.38,2.91,32.38,18.82,0.0038,895.24,99.64,-0.248,363.41,18,1759,0
83.17,2.93,32.39,18.86,0.0043,898.25,99.08,-0.248,361.55,18,1760,0
83.03,2.95,32.38,18.9,0.0059,895.29,98.33,-0.248,359.75,18,1761,0
82.8,2.98,32.39,18.82,0.0044,898.78,99.32,-0.25,359.09,18,1762,0
82.94,2.99,32.41,18.86,0.0025,896.61,99.91,-0.255,358.35,18,1763,0
83.13,2.99,32.43,18.88,0.0043,896.86,100.13,-0.253,358.67,18,1764,0
83.11,3.01,32.42,18.8,0.0043,894.54,99.79,-0.253,358.18,18,1765,0
83.37,3.03,32.4,18.87,0.0026,894.63,98.99,-0.249,357.1,18,1766,0
83.34,3.0,32.39,18.91,0.0027,893.09,99.35,-0.251,358.35,18,1767,0
83.01,3.02,32.39,18.95,0.0016,895.19,98.75,-0.247,359.86,18,1768,0
83.08,3.0,32.41,18.93,0.0007,894.95,98.55,-0.244,360.91,18,1769,0
83.16,3.01,32.42,18.89,-0.0002,892.86,98.31,-0.245,362.01,18,1770,0
82.96,2.99,32.42,18.9,-0.001,888.94,99.2,-0.241,360.92,18,1771,0
83.15,2.97,32.42,18.86,-0.0009,889.84,99.39,-0.243,362.69,18,1772,0
83.04,2.98,32.41,18.78,-0.0024,892.87,99.16,-0.24,362.13,18,1773,0
83.21,2.98,32.4,18.75,-0.0023,888.91,98.85,-0.244,362.36,18,1774,0
83.52,2.98,32.38,18.72,-0.0017,892.32,99.79,-0.243,360.8,18,1775,0
83.24,3.0,32.38,18.67,-0.0031,892.68,99.38,-0.241,360.68,18,1776,0
83.58,3.0,32.36,18.74,-0.0018,889.62,99.81,-0.237,360.95,18,1777,0
83.26,3.0,32.35,18.82,-0.0027,886.21,99.6,-0.237,360.38,18,1778,0
83.42,2.99,32.37,18.79,-0.0023,889.09,98.87,-0.236,359.16,18,1779,0
83.42,2.96,32.36,18.82,-0.0016,888.33,99.64,-0.238,360.06,18,1780,0
83.62,2.95,32.36,18.83,-0.0016,884.84,99.36,-0.237,360.46,18,1781,0
83.25,2.92,32.36,18.82,-0.0003,884.56,98.52,-0.234,360.38,18,1782,0
83.56,2.93,32.38,18.82,-0.0016,885.65,99.21,-0.23,360.65,18,1783,0
83.24,2.94,32.37,18.78,-0.0018,884.14,98.53,-0.228,359.27,18,1784,0
82.92,2.96,32.37,18.76,-0.0028,880.18,97.99,-0.224,361.03,18,1785,0
82.62,2.94,32.37,18.72,-0.0047,879.84,98.35,-0.221,361.54,18,1786,0
82.58,2.95,32.38,18.77,-0.0037,880.41,99.09,-0.222,360.92,18,1787,0
82.28,2.97,32.38,18.78,-0.0051,883.58,98.33,-0.218,361.44,18,1788,0
82.06,2.98,32.39,18.74,-0.0048,880.84,98.36,-0.215,362.39,18,1789,0
82.37,3.0,32.4,18.67,-0.0055,884.08,97.71,-0.213,360.96,18,1790,0
82.27,3.02,32.39,18.72,-0.0048,882.73,97.03,-0.218,362.77,18,1791,0
82.22,3.01,32.39,18.81,-0.0066,881.94,96.36,-0.222,362.24,18,1792,0
81.91,3.01,32.4,18.8,-0.0064,880.71,95.58,-0.226,361.88,18,1793,0
81.53,2.99,32.41,18.78,-0.0075,880.11,95.79,-0.23,362.93,18,1794,0
81.44,3.0,32.39,18.75,-0.0064,882.07,95.24,-0.229,363.37,18,1795,0
81.59,3.01,32.38,18.82,-0.0072,878.11,95.4,-0.226,362.43,18,1796,0
81.71,3.04,32.4,18.85,-0.0084,881.1,96.09,-0.222,361.55,18,1797,0
82.06,3.06,32.4,18.81,-0.0098,880.15,96.67,-0.222,363.52,18,1798,0
82.29,3.05,32.39,18.74,-0.0105,883.92,96.0,-0.22,361.97,18,1799,0
82.59,3.05,32.38,18.77,-0.0085,885.71,96.09,-0.221,363.6,18,1800,0
82.48,3.04,32.37,18.82,-0.0102,883.29,95.11,-0.226,363.63,18,1801,0
82.34,3.02,32.35,18.89,-0.0092,884.97,95.11,-0.226,362.2,18,1802,0
82.07,3.01,32.36,18.9,-0.0098,886.38,95.21,-0.231,360.39,18,1803,0
82.17,3.0,32.34,18.85,-0.0103,886.09,95.53,-0.232,359.15,18,1804,0
81.91,3.01,32.32,18.8,-0.009,883.12,95.42,-0.228,358.78,18,1805,0
82.29,2.99,32.33,18.75,-0.0105,880.79,96.12,-0.226,357.33,18,1806,0
81.91,2.97,32.32,18.82,-0.0109,881.45,95.53,-0.226,357.41,18,1807,0
81.87,2.96,32.33,18.8,-0.0113,879.38,95.16,-0.221,357.29,18,1808,0
81.53,2.98,32.32,18.79,-0.01,881.31,95.84,-0.221,358.31,18,1809,0
81.91,2.98,32.33,18.83,-0.0117,877.77,95.3,-0.22,358.77,18,1810,0
81.63,2.97,32.31,18.74,-0.0102,873.84,95.87,-0.216,359.41,18,1811,0
81.63,2.95,32.31,18.79,-0.0104,872.41,94.98,-0.218,360.27,18,1812,0
81.94,2.93,32.31,18.77,-0.0108,875.94,95.54,-0.222,358.72,18,1813,0
81.84,2.95,32.32,18.87,-0.0094,873.28,95.99,-0.222,359.85,18,1814,0
81.97,2.95,32.32,18.84,-0.0085,870.06,96.47,-0.223,359.08,18,1815,0
81.91,2.93,32.33,18.81,-0.0096,872.99,96.46,-0.226,358.2,18,1816,0
82.18,2.91,32.33,18.82,-0.0105,870.76,96.38,-0.23,357.81,18,1817,0
82.56,2.89,32.32,18.83,-0.01,873.96,96.04,-0.235,356.79,18,1818,0
82.63,2.92,32.3,18.82,-0.0096,876.17,95.67,-0.239,357.45,18,1819,0
82.34,2.91,32.29,18.82,-0.0098,873.4,95.24,-0.235,358.43,18,1820,0
82.49,2.93,32.3,18.88,-0.0111,870.33,94.72,-0.232,359.61,18,1821,0
82.54,2.96,32.28,18.97,-0.0114,871.25,94.67,-0.234,358.94,18,1822,0
82.31,2.93,32.28,19.03,-0.0124,869.75,94.82,-0.231,357.76,18,1823,0
82.54,2.95,32.27,19.08,-0.0116,869.74,94.71,-0.228,355.93,18,1824,0
82.65,2.96,32.26,19.08,-0.013,871.26,95.41,-0.23,355.05,18,1825,0
82.27,2.98,32.25,19.04,-0.013,873.33,96.23,-0.225,355.84,18,1826,0
82.16,2.99,32.23,19.07,-0.0121,869.74,95.53,-0.222,357.23,18,1827,0
82.44,3.0,32.24,19.09,-0.0102,868.83,94.94,-0.219,357.86,18,1828,0
82.58,2.99,32.23,19.02,-0.0099,866.66,95.39,-0.22,358.15,18,1829,0
82.56,3.0,32.24,18.92,-0.008,864.2,94.75,-0.224,359.21,18,1830,0
82.37,2.98,32.22,18.83,-0.0073,862.12,93.77,-0.225,360.6,18,1831,0
82.01,3.01,32.23,18.81,-0.0093,862.71,92.91,-0.23,358.97,18,1832,0
82.18,2.99,32.24,18.75,-0.0087,862.06,92.43,-0.232,357.24,18,1833,0
82.1,2.98,32.22,18.7,-0.0106,861.23,91.92,-0.227,358.3,18,1834,0
82.03,3.01,32.23,18.7,-0.0119,862.46,91.11,-0.229,358.08,18,1835,0
82.34,3.01,32.22,18.6,-0.0105,859.77,90.44,-0.226,357.17,18,1836,0
82.14,3.02,32.24,18.69,-0.0117,861.25,91.34,-0.221,356.13,18,1837,0
81.91,3.02,32.24,18.79,-0.0117,865.0,91.67,-0.22,357.55,18,1838,0
81.64,3.01,32.24,18.82,-0.0127,866.01,90.75,-0.218,359.1,18,1839,0
81.63,3.03,32.22,18.9,-0.0132,863.9,90.4,-0.216,359.87,18,1840,0
81.41,3.06,32.21,18.87,-0.0152,866.69,89.43,-0.214,359.85,18,1841,0
81.72,3.07,32.19,18.79,-0.0167,866.46,89.4,-0.217,358.55,18,1842,0
81.86,3.05,32.18,18.77,-0.0183,869.56,88.68,-0.214,357.15,18,1843,0
82.01,3.06,32.17,18.85,-0.0181,871.09,89.31,-0.213,357.71,18,1844,0
81.73,3.07,32.16,18.82,-0.0167,874.04,89.9,-0.217,356.47,18,1845,0
81.51,3.1,32.16,18.89,-0.0182,872.58,90.14,-0.214,357.27,18,1846,0
81.12,3.08,32.15,18.91,-0.0177,875.2,89.42,-0.213,358.48,18,1847,0
81.01,3.08,32.14,18.81,-0.0192,871.22,88.59,-0.212,357.11,18,1848,0
80.67,3.09,32.13,18.82,-0.0178,867.57,88.96,-0.209,355.8,18,1849,0
80.89,3.12,32.12,18.9,-0.016,865.56,89.6,-0.208,354.29,18,1850,0
80.96,3.1,32.14,18.87,-0.015,867.7,90.01,-0.209,354.42,18,1851,0
81.18,3.12,32.13,18.83,-0.0164,865.07,90.37,-0.205,354.13,18,1852,0
80.8,3.1,32.13,18.8,-0.0182,862.01,89.96,-0.204,352.26,18,1853,0
80.67,3.08,32.13,18.84,-0.0165,858.16,90.13,-0.201,352.35,18,1854,0
81.07,3.1,32.12,18.85,-0.0178,856.3,89.42,-0.199,353.7,18,1855,0
81.29,3.1,32.11,18.88,-0.0164,857.38,89.32,-0.199,355.22,18,1856,0
81.25,3.12,32.09,18.96,-0.0153,858.32,89.64,-0.197,355.29,18,1857,0
81.08,3.09,32.11,18.88,-0.0133,859.41,89.1,-0.2,356.46,18,1858,0
81.08,3.08,32.11,18.88,-0.0137,861.67,89.04,-0.205,356.32,18,1859,0
80.98,3.07,32.11,18.84,-0.0118,865.51,88.37,-0.2,354.75,18,1860,0
80.88,3.05,32.1,18.81,-0.0107,864.13,87.8,-0.2,353.62,18,1861,0
80.53,3.05,32.1,18.82,-0.0122,866.62,88.55,-0.2,353.95,18,1862,0
80.61,3.04,32.12,18.79,-0.0125,864.18,88.66,-0.197,355.35,18,1863,0
80.61,3.02,32.13,18.71,-0.013,861.99,89.51,-0.198,357.0,18,1864,0
80.74,3.01,32.14,18.73,-0.0147,859.88,89.47,-0.199,358.62,18,1865,0
80.91,2.98,32.14,18.68,-0.0156,856.41,89.21,-0.196,358.52,18,1866,0
80.84,3.0,32.15,18.72,-0.0166,857.81,88.96,-0.195,357.56,18,1867,0
80.83,3.01,32.13,18.73,-0.0179,861.68,88.07,-0.195,357.05,18,1868,0
80.46,3.0,32.13,18.63,-0.0195,857.72,87.07,-0.192,357.98,18,1869,0
80.39,3.01,32.14,18.68,-0.0209,860.7,87.59,-0.19,359.86,18,1870,0
80.32,3.03,32.13,18.66,-0.0199,861.53,87.82,-0.19,359.56,18,1871,0
80.69,3.03,32.11,18.69,-0.0182,859.05,87.66,-0.195,361.18,18,1872,0
80.51,3.0,32.11,18.68,-0.0175,858.43,87.09,-0.192,361.65,18,1873,0
80.61,2.99,32.09,18.62,-0.0158,854.91,86.69,-0.19,361.1,18,1874,0
80.34,3.01,32.11,18.64,-0.0161,853.01,85.76,-0.192,360.8,18,1875,0
80.45,3.02,32.1,18.72,-0.0145,852.52,86.07,-0.187,360.72,18,1876,0
80.31,3.0,32.09,18.68,-0.0138,852.58,86.15,-0.188,359.83,18,1877,0
80.51,3.01,32.09,18.66,-0.0137,849.18,86.19,-0.188,359.4,18,1878,0
80.64,3.03,32.09,18.64,-0.0134,852.55,86.64,-0.183,357.68,18,1879,0
80.6,3.05,32.1,18.57,-0.0147,851.06,87.44,-0.185,359.02,18,1880,0
80.9,3.02,32.11,18.57,-0.0158,854.0,87.3,-0.19,357.58,18,1881,0
80.7,3.04,32.1,18.47,-0.016,850.31,86.84,-0.19,358.36,18,1882,0
80.7,3.06,32.09,18.57,-0.016,851.49,86.43,-0.187,360.35,18,1883,0
80.48,3.06,32.08,18.52,-0.0162,854.41,85.96,-0.192,361.94,18,1884,0
80.84,3.09,32.07,18.6,-0.0179,851.0,85.93,-0.193,362.73,18,1885,0
80.73,3.1,32.07,18.54,-0.0183,850.21,85.69,-0.195,364.3,18,1886,0
80.7,3.1,32.06,18.48,-0.0171,847.52,86.64,-0.195,363.79,18,1887,0
81.03,3.1,32.04,18.53,-0.0163,845.82,87.05,-0.194,363.51,18,1888,0
81.0,3.13,32.03,18.48,-0.0147,847.64,87.91,-0.196,362.42,18,1889,0
80.65,3.11,32.03,18.46,-0.0141,843.85,87.48,-0.198,364.11,18,1890,0
81.0,3.08,32.02,18.55,-0.0138,841.49,88.09,-0.2,365.42,18,1891,0
80.94,3.06,32.04,18.53,-0.0121,838.24,87.29,-0.195,363.6,18,1892,0
81.33,3.03,32.02,18.62,-0.0127,836.7,87.25,-0.2,364.71,18,1893,0
81.28,3.03,32.01,18.6,-0.0143,836.58,86.57,-0.199,364.52,18,1894,0
80.95,3.02,32.01,18.67,-0.0156,832.68,87.05,-0.203,365.8,18,1895,0
80.76,3.02,32.03,18.64,-0.0138,834.16,87.0,-0.208,364.38,18,1896,0
80.4,3.02,32.02,18.62,-0.013,835.2,87.92,-0.208,365.93,18,1897,0
80.16,3.04,32.03,18.54,-0.0129,832.81,88.76,-0.21,365.87,18,1898,0
79.76,3.04,32.04,18.52,-0.0149,836.3,89.2,-0.215,366.6,18,1899,0
80.14,3.02,32.04,18.57,-0.0162,835.51,88.48,-0.214,366.76,18,1900,0
79.9,3.03,32.02,18.52,-0.0151,836.04,88.65,-0.212,365.92,18,1901,0
79.54,3.02,32.04,18.57,-0.0161,835.71,87.91,-0.21,367.79,18,1902,0
79.7,3.03,32.03,18.54,-0.015,836.84,86.96,-0.211,366.16,18,1903,0
79.91,3.04,32.03,18.5,-0.0147,833.64,86.9,-0.207,366.13,18,1904,0
80.03,3.07,32.03,18.54,-0.0146,837.49,86.01,-0.205,365.1,18,1905,0
79.86,3.04,32.02,18.64,-0.013,841.18,86.52,-0.203,363.36,18,1906,0
79.59,3.04,32.03,18.6,-0.0139,841.09,85.7,-0.201,361.61,18,1907,0
79.53,3.05,32.03,18.69,-0.0131,841.57,85.83,-0.204,361.84,18,1908,0
79.26,3.04,32.05,18.77,-0.0143,842.27,85.94,-0.199,362.48,18,1909,0
79.19,3.03,32.05,18.78,-0.0135,839.5,86.05,-0.201,361.49,18,1910,0
78.99,3.01,32.03,18.72,-0.0135,836.82,86.84,-0.203,360.61,18,1911,0
79.25,3.0,32.04,18.62,-0.0139,836.93,85.95,-0.208,362.37,18,1912,0
79.35,3.0,32.05,18.54,-0.0133,836.6,86.02,-0.208,362.44,18,1913,0
79.13,3.02,32.03,18.47,-0.0116,836.5,86.76,-0.208,361.26,18,1914,0
79.29,3.05,32.03,18.47,-0.0112,839.39,87.36,-0.205,363.21,18,1915,0
79.29,3.02,32.04,18.52,-0.0105,839.08,88.22,-0.204,365.1,18,1916,0
79.05,3.02,32.03,18.6,-0.0124,839.85,88.19,-0.207,364.27,18,1917,0
79.04,2.99,32.04,18.58,-0.0111,840.86,87.8,-0.206,362.8,18,1918,0
78.89,2.98,32.03,18.53,-0.0122,841.28,87.8,-0.201,363.12,18,1919,0
78.76,2.96,32.02,18.59,-0.0124,842.29,87.42,-0.197,364.83,18,1920,0
79.07,2.95,32.02,18.5,-0.014,845.37,86.89,-0.195,363.87,18,1921,0
78.89,2.96,32.02,18.55,-0.0135,849.13,87.16,-0.197,361.96,18,1922,0
78.72,2.98,32.02,18.55,-0.0121,848.8,87.88,-0.197,361.38,18,1923,0
78.76,2.97,32.04,18.5,-0.0137,851.46,87.26,-0.195,363.21,18,1924,0
78.85,2.96,32.03,18.41,-0.0153,850.53,87.71,-0.194,362.37,18,1925,0
78.58,2.96,32.01,18.35,-0.0167,852.88,86.76,-0.191,361.46,18,1926,0
78.93,2.94,32.02,18.41,-0.0173,856.11,87.21,-0.187,361.5,18,1927,0
79.16,2.96,32.01,18.44,-0.0158,859.03,86.58,-0.182,361.56,18,1928,0
79.33,2.94,32.02,18.46,-0.0153,856.93,85.68,-0.184,362.7,18,1929,0
79.02,2.94,32.02,18.52,-0.0163,853.35,86.13,-0.188,364.55,18,1930,0
78.77,2.94,32.01,18.43,-0.0158,852.9,85.15,-0.185,363.26,18,1931,0
78.64,2.92,32.0,18.45,-0.0139,855.38,85.94,-0.19,364.92,18,1932,0
78.99,2.92,31.99,18.53,-0.0148,856.13,85.54,-0.185,363.74,18,1933,0
78.85,2.92,31.99,18.56,-0.0162,856.35,85.8,-0.182,365.05,18,1934,0
78.68,2.9,32.01,18.56,-0.0168,852.94,85.13,-0.186,365.67,18,1935,0
78.41,2.92,32.03,18.54,-0.0169,852.17,85.96,-0.19,366.64,18,1936,0
78.04,2.93,32.03,18.5,-0.0181,849.48,86.56,-0.19,366.47,18,1937,0
78.02,2.91,32.02,18.42,-0.0165,851.14,86.49,-0.191,368.03,18,1938,0
77.84,2.91,32.03,18.44,-0.0176,850.21,86.78,-0.188,366.91,18,1939,0
77.98,2.89,32.04,18.5,-0.0167,848.79,86.84,-0.191,366.64,18,1940,0
77.87,2.9,32.05,18.47,-0.0164,844.84,87.75,-0.187,364.68,18,1941,0
77.65,2.89,32.06,18.51,-0.0153,843.0,87.41,-0.187,365.22,18,1942,0
77.28,2.87,32.08,18.42,-0.0159,840.7,87.34,-0.191,366.43,18,1943,0
76.99,2.87,32.07,18.37,-0.0164,837.3,87.44,-0.195,367.21,18,1944,0
77.0,2.86,32.06,18.36,-0.0155,835.31,88.23,-0.194,367.89,18,1945,0
77.02,2.88,32.07,18.31,-0.015,831.32,88.43,-0.19,369.75,18,1946,0
77.3,2.88,32.08,18.36,-0.016,833.97,88.03,-0.19,369.48,18,1947,0
77.2,2.91,32.07,18.3,-0.0166,834.54,87.11,-0.187,371.27,18,1948,0
77.51,2.89,32.07,18.3,-0.0175,835.22,86.83,-0.192,370.45,18,1949,0
77.41,2.88,32.06,18.2,-0.0167,833.6,87.18,-0.187,372.22,18,1950,0
77.56,2.9,32.05,18.23,-0.0159,837.6,86.32,-0.19,370.56,18,1951,0
77.65,2.88,32.05,18.27,-0.0177,838.89,86.43,-0.194,372.39,18,1952,0
78.03,2.91,32.04,18.22,-0.0186,842.66,86.04,-0.199,370.4,18,1953,0
78.41,2.94,32.04,18.13,-0.0202,843.36,85.79,-0.195,370.32,18,1954,0
78.12,2.91,32.02,18.2,-0.0187,842.63,84.84,-0.192,369.99,18,1955,0
