heart_rate_bpm,sweat_microsiemens,skin_temp_celsius,grip_force_newton,ecg_signal,rr_interval_ms,qrs_duration_ms,st_deviation_mv,qt_interval_ms,driver_id,timestamp_offset,condition_label
105.94,9.74,31.05,6.47,0.2446,562.57,148.01,0.233,443.34,4,120,2
100.64,9.23,31.22,7.61,0.2526,538.99,125.87,0.599,483.79,4,121,2
122.22,9.05,32.18,6.21,0.3457,484.61,119.66,0.388,431.08,4,122,2
103.11,7.82,29.47,3.93,0.4524,529.64,147.2,0.215,460.92,4,123,2
122.01,12.87,30.82,7.62,0.4462,599.43,113.75,0.252,514.9,4,124,2
114.34,6.6,30.43,3.96,0.3618,489.3,142.07,0.568,499.19,4,125,2
128.95,10.24,29.49,5.8,0.5492,472.49,128.79,0.209,442.71,4,126,2
99.28,7.3,29.01,4.15,0.3286,561.86,128.97,0.446,448.38,4,127,2
127.62,7.76,28.68,3.93,0.4218,558.36,122.75,0.53,505.18,4,128,2
118.04,6.66,30.38,3.27,0.3402,496.83,126.55,0.505,456.08,4,129,2
111.23,8.9,29.21,3.24,0.343,487.18,146.04,0.542,509.99,4,130,2
102.7,8.58,31.44,7.18,0.3586,596.25,134.14,0.481,502.42,4,131,2
129.94,13.08,32.22,4.0,0.3813,530.71,111.03,0.493,460.62,4,132,2
103.49,10.6,28.92,8.78,0.3797,530.0,130.73,0.593,488.27,4,133,2
115.86,6.34,29.08,7.86,0.5148,467.3,146.38,0.31,509.81,4,134,2
117.32,13.04,30.16,7.74,0.4057,459.06,114.25,0.284,433.91,4,135,2
123.79,10.71,30.03,3.06,0.4947,508.44,147.44,0.309,469.16,4,136,2
109.23,7.92,32.46,5.43,0.3163,632.08,120.39,0.469,442.15,4,137,2
106.27,9.76,31.16,5.51,0.431,633.05,149.58,0.555,444.5,4,138,2
126.28,8.12,31.6,7.71,0.5152,625.48,127.21,0.24,457.91,4,139,2
109.91,12.58,29.16,3.86,0.3526,591.36,141.89,0.472,446.74,4,140,2
114.4,12.95,30.92,3.85,0.2571,452.82,143.18,0.209,502.91,4,141,2
120.19,7.92,31.07,3.66,0.262,526.44,146.37,0.207,483.62,4,142,2
107.9,9.56,30.34,4.31,0.3776,576.95,124.15,0.467,485.94,4,143,2
107.39,8.83,31.17,8.9,0.2515,546.71,113.54,0.545,483.48,4,144,2
100.41,6.13,31.69,3.9,0.2087,605.38,121.22,0.598,442.76,4,145,2
102.81,7.21,30.11,4.29,0.4772,617.49,145.49,0.569,482.66,4,146,2
129.96,6.0,32.08,4.47,0.2403,558.28,140.01,0.505,486.79,4,147,2
119.04,13.53,28.61,3.3,0.5172,602.77,113.07,0.351,472.58,4,148,2
108.97,11.03,30.92,6.72,0.3465,576.79,114.58,0.368,456.46,4,149,2
124.58,7.17,29.14,6.86,0.5394,541.52,149.81,0.224,504.31,4,150,2
117.66,7.74,29.05,8.64,0.297,635.89,130.05,0.39,519.52,4,151,2
96.49,6.51,28.72,6.88,0.2785,468.92,114.58,0.328,507.65,4,152,2
105.46,8.21,31.05,8.95,0.4685,460.14,112.31,0.464,434.59,4,153,2
102.41,12.05,30.65,5.93,0.4363,534.04,122.14,0.574,486.68,4,154,2
128.55,6.33,32.0,7.69,0.3855,640.94,128.91,0.529,480.46,4,155,2
113.5,10.94,32.4,6.6,0.2466,578.77,114.71,0.278,512.46,4,156,2
99.28,7.33,32.02,3.01,0.2526,533.41,135.98,0.285,491.72,4,157,2
114.92,6.23,30.9,6.93,0.5288,516.36,111.38,0.265,504.16,4,158,2
102.39,12.88,31.3,8.19,0.3114,633.89,145.07,0.526,513.46,4,159,2
118.5,9.63,28.98,3.35,0.373,540.33,135.97,0.495,456.86,4,160,2
126.73,11.31,30.46,8.95,0.2239,591.9,116.17,0.478,456.75,4,161,2
97.84,12.43,30.49,7.96,0.2122,479.42,131.41,0.388,511.42,4,162,2
127.35,9.55,31.87,6.94,0.2112,469.11,112.24,0.302,498.62,4,163,2
112.7,7.46,29.63,4.12,0.2908,560.41,132.64,0.446,467.98,4,164,2
123.42,6.82,30.26,4.65,0.4555,497.69,126.13,0.301,497.36,4,165,2
126.46,13.68,32.02,5.8,0.4043,620.52,140.15,0.528,467.64,4,166,2
111.37,10.37,29.69,5.86,0.3124,550.37,117.31,0.371,473.8,4,167,2
128.92,9.31,32.16,6.65,0.4992,546.04,118.95,0.569,441.49,4,168,2
110.27,12.46,28.54,3.99,0.233,596.97,144.23,0.244,490.7,4,169,2
129.53,10.32,29.45,7.44,0.3988,477.72,141.5,0.594,451.97,4,170,2
111.74,8.09,31.59,8.4,0.4091,517.28,131.98,0.503,490.93,4,171,2
101.63,8.97,32.06,7.61,0.4478,493.31,131.15,0.6,448.81,4,172,2
124.27,11.54,29.83,7.44,0.2796,484.02,145.08,0.459,448.5,4,173,2
110.93,7.9,30.15,4.8,0.31,617.26,119.01,0.407,432.43,4,174,2
103.31,8.61,31.57,3.69,0.416,535.17,120.68,0.559,519.22,4,175,2
99.59,11.06,31.37,5.64,0.2414,583.32,133.03,0.282,501.74,4,176,2
115.92,7.14,32.33,4.72,0.2415,474.79,112.54,0.574,480.43,4,177,2
121.44,8.85,31.68,7.3,0.4662,522.88,115.9,0.412,450.69,4,178,2
113.99,6.67,30.88,8.29,0.2161,526.35,145.14,0.554,457.04,4,179,2
125.41,6.03,29.41,3.96,0.2219,505.17,136.9,0.34,446.45,4,180,2
101.31,11.95,31.6,6.98,0.4313,547.73,122.52,0.301,439.88,4,181,2
104.44,11.08,30.3,7.72,0.4502,486.66,118.83,0.595,483.22,4,182,2
121.01,11.61,30.43,7.02,0.5377,622.44,145.64,0.387,488.82,4,183,2
103.86,13.78,31.73,6.7,0.3472,451.22,129.43,0.486,437.51,4,184,2
118.24,11.83,29.12,4.62,0.2589,546.91,116.82,0.301,430.23,4,185,2
96.64,9.15,31.2,6.73,0.4143,552.81,144.11,0.297,456.91,4,186,2
120.57,8.66,29.97,8.38,0.4292,560.07,147.77,0.519,469.76,4,187,2
108.99,13.33,30.68,4.39,0.3333,511.22,132.42,0.434,487.37,4,188,2
97.97,11.73,31.36,6.15,0.4481,576.31,122.68,0.482,456.01,4,189,2
116.75,9.1,28.69,8.41,0.5114,602.28,142.31,0.577,493.39,4,190,2
112.07,12.1,31.58,6.76,0.4501,606.37,149.57,0.432,452.91,4,191,2
120.21,9.05,30.8,8.83,0.2523,560.56,148.61,0.406,503.36,4,192,2
110.08,10.39,32.06,8.48,0.2576,503.26,118.74,0.492,487.42,4,193,2
114.47,9.42,28.8,5.32,0.5224,561.8,118.05,0.213,494.57,4,194,2
108.06,10.25,32.09,8.57,0.3066,576.38,134.55,0.217,508.4,4,195,2
126.19,12.64,29.97,3.3,0.2642,563.3,122.08,0.596,492.16,4,196,2
119.68,7.49,32.05,6.9,0.2666,644.23,134.34,0.528,432.56,4,197,2
124.33,13.51,31.13,4.64,0.5054,553.44,133.38,0.469,433.68,4,198,2
100.68,10.49,30.99,6.69,0.2392,553.36,120.82,0.524,487.31,4,199,2
113.01,9.38,30.46,8.39,0.3645,632.8,144.99,0.324,446.01,4,200,2
95.08,13.96,31.36,4.03,0.5271,541.15,143.2,0.341,457.09,4,201,2
100.89,8.02,30.75,5.54,0.2097,518.13,122.77,0.417,510.68,4,202,2
124.14,8.05,31.35,3.18,0.221,464.33,115.99,0.559,454.74,4,203,2
112.31,13.73,29.42,8.29,0.3762,464.33,119.67,0.408,465.08,4,204,2
97.92,13.77,30.61,5.82,0.297,452.78,117.73,0.261,509.56,4,205,2
127.95,12.87,29.56,8.13,0.516,531.25,128.02,0.252,432.86,4,206,2
95.2,10.93,28.76,7.64,0.4814,586.01,125.22,0.319,497.58,4,207,2
99.83,11.35,29.39,4.48,0.4629,487.34,128.91,0.367,433.42,4,208,2
123.56,7.97,29.51,4.34,0.2104,471.18,141.57,0.334,455.06,4,209,2
122.42,12.96,29.57,3.57,0.2657,468.39,126.15,0.553,472.23,4,210,2
114.58,8.04,28.81,4.64,0.3827,591.06,110.46,0.289,441.68,4,211,2
115.08,9.51,30.36,5.59,0.2446,480.84,139.63,0.375,449.96,4,212,2
100.06,10.11,28.67,7.94,0.3893,629.25,136.54,0.266,435.75,4,213,2
108.99,11.27,31.7,5.12,0.2483,473.75,114.19,0.561,454.13,4,214,2
118.51,12.47,28.82,7.74,0.5368,463.36,130.01,0.43,492.9,4,215,2
101.8,12.86,30.68,4.42,0.2175,618.56,138.22,0.586,480.3,4,216,2
111.85,10.65,29.92,7.13,0.2513,482.1,148.33,0.39,499.5,4,217,2
116.92,6.27,29.48,7.25,0.3886,482.93,130.84,0.253,444.99,4,218,2
96.18,12.97,31.96,3.51,0.4372,558.02,120.28,0.546,472.67,4,219,2
125.28,8.63,31.39,8.71,0.4575,543.21,115.91,0.278,448.9,4,220,2
127.31,7.85,28.83,8.96,0.3412,479.53,148.88,0.373,451.99,4,221,2
109.01,12.79,29.38,6.6,0.3509,481.68,136.0,0.526,493.19,4,222,2
110.83,9.3,30.52,3.61,0.3387,545.16,127.19,0.382,434.11,4,223,2
107.24,7.98,31.2,8.2,0.2561,493.08,148.19,0.393,435.25,4,224,2
95.1,10.37,32.18,8.4,0.2888,572.69,139.08,0.489,500.26,4,225,2
121.46,9.34,29.68,6.43,0.2165,600.34,134.34,0.548,456.28,4,226,2
126.6,6.64,30.4,5.0,0.5476,450.12,113.71,0.392,479.15,4,227,2
104.46,8.72,30.94,8.97,0.2435,639.48,113.9,0.426,493.81,4,228,2
116.33,7.72,31.13,3.37,0.2795,620.95,142.58,0.352,455.91,4,229,2
125.52,13.28,32.22,7.98,0.487,474.0,124.66,0.562,456.45,4,230,2
95.67,11.34,30.48,7.97,0.5042,634.49,134.12,0.58,508.71,4,231,2
129.78,6.9,29.0,5.72,0.2793,483.86,142.12,0.431,475.02,4,232,2
121.23,6.2,29.53,6.8,0.2077,480.27,138.49,0.304,446.26,4,233,2
123.64,6.23,29.77,4.6,0.5487,577.25,127.02,0.381,516.6,4,234,2
126.46,6.56,30.97,7.6,0.5145,518.04,135.18,0.577,507.01,4,235,2
107.42,12.78,29.01,8.35,0.4002,647.07,136.41,0.29,485.74,4,236,2
111.83,8.73,31.93,3.94,0.2883,621.29,111.44,0.476,486.54,4,237,2
107.78,12.4,31.99,4.4,0.2076,544.15,141.56,0.227,498.79,4,238,2
95.66,10.61,28.91,8.03,0.3923,576.19,148.45,0.25,480.94,4,239,2
102.1,10.77,29.74,4.03,0.3572,589.94,132.22,0.221,457.91,4,240,2
107.65,12.72,31.68,5.7,0.5269,606.8,136.69,0.253,503.12,4,241,2
120.84,12.17,29.72,8.83,0.3556,594.95,138.54,0.223,452.19,4,242,2
101.01,9.38,29.87,5.12,0.4392,563.23,124.35,0.386,489.63,4,243,2
107.11,9.05,28.84,7.21,0.3596,458.13,113.36,0.477,447.89,4,244,2
107.92,7.88,29.85,3.88,0.2584,539.52,133.67,0.523,517.9,4,245,2
122.18,8.95,29.23,7.62,0.4968,600.91,110.41,0.543,511.6,4,246,2
108.57,9.33,30.37,6.2,0.3004,576.4,133.74,0.587,492.65,4,247,2
100.67,9.02,29.15,3.32,0.4088,535.39,132.49,0.332,455.44,4,248,2
126.38,6.16,32.2,3.48,0.4281,488.76,135.9,0.349,466.33,4,249,2
124.43,9.09,30.46,4.55,0.3458,535.94,126.04,0.599,448.9,4,250,2
103.43,6.58,29.12,6.43,0.4286,451.31,121.89,0.451,512.12,4,251,2
126.5,8.01,29.49,5.87,0.4091,591.69,116.94,0.492,483.32,4,252,2
104.93,9.72,31.26,4.32,0.3647,520.54,141.67,0.568,433.48,4,253,2
114.98,13.32,30.06,4.03,0.4888,579.57,128.46,0.324,481.62,4,254,2
120.27,12.07,32.14,7.59,0.5496,451.74,124.14,0.427,471.74,4,255,2
98.99,6.38,30.11,5.74,0.2817,562.37,116.19,0.468,449.66,4,256,2
98.39,13.62,30.76,8.98,0.4258,505.67,136.37,0.245,497.41,4,257,2
127.84,13.76,29.06,8.33,0.372,646.65,114.4,0.515,493.53,4,258,2
107.19,9.61,31.39,8.95,0.2739,525.0,129.83,0.206,442.86,4,259,2
112.45,12.73,29.78,8.58,0.4187,535.36,112.22,0.319,486.03,4,260,2
126.83,6.14,28.76,8.92,0.3888,649.65,118.3,0.326,459.9,4,261,2
122.34,9.88,31.36,6.07,0.5377,501.64,115.04,0.56,498.47,4,262,2
129.59,6.82,30.28,6.15,0.409,604.2,134.72,0.461,481.72,4,263,2
101.88,7.38,29.67,3.13,0.3153,603.24,125.76,0.371,497.02,4,264,2
127.16,9.85,30.24,5.04,0.4317,504.83,128.25,0.225,498.61,4,265,2
126.11,8.87,32.23,7.3,0.4285,547.84,120.52,0.289,514.16,4,266,2
100.65,11.98,32.44,6.55,0.2437,627.58,134.93,0.348,513.0,4,267,2
116.77,7.45,29.81,5.88,0.2763,544.7,134.43,0.524,463.66,4,268,2
127.32,8.41,31.84,7.58,0.2184,510.18,132.44,0.448,487.98,4,269,2
115.4,9.61,31.6,4.03,0.5338,567.71,133.15,0.556,474.58,4,270,2
129.94,6.31,30.9,5.91,0.3322,567.88,120.55,0.448,477.01,4,271,2
121.38,8.58,28.89,5.35,0.3815,510.73,126.64,0.226,483.42,4,272,2
114.9,13.8,32.04,7.24,0.3382,527.6,115.48,0.363,514.16,4,273,2
117.49,8.54,30.64,4.85,0.25,646.0,111.0,0.416,514.25,4,274,2
127.15,10.9,32.35,7.35,0.3643,555.83,149.82,0.333,447.35,4,275,2
102.94,13.56,30.94,8.94,0.5003,521.28,147.35,0.273,483.58,4,276,2
121.34,11.11,30.29,8.46,0.3429,484.87,132.72,0.22,485.98,4,277,2
110.89,9.69,28.65,4.24,0.3987,550.74,136.85,0.533,458.26,4,278,2
127.44,9.06,30.06,5.99,0.3059,473.31,110.3,0.569,432.09,4,279,2
119.2,10.68,31.97,4.5,0.4284,597.65,136.95,0.452,471.87,4,280,2
102.77,12.88,31.53,3.02,0.3828,466.34,142.95,0.418,448.19,4,281,2
103.99,12.01,28.94,4.79,0.4592,553.77,149.18,0.215,477.08,4,282,2
101.52,7.98,28.63,4.43,0.5228,471.2,113.08,0.322,441.67,4,283,2
115.5,9.74,29.67,3.28,0.3242,634.28,133.87,0.328,503.87,4,284,2
102.87,13.41,31.38,3.08,0.3006,541.02,110.47,0.525,488.52,4,285,2
103.1,6.75,29.43,6.97,0.4987,644.18,135.69,0.268,514.57,4,286,2
100.55,8.91,29.75,7.0,0.2902,504.21,140.19,0.308,482.91,4,287,2
103.79,10.5,30.44,4.75,0.2889,603.43,137.14,0.451,491.03,4,288,2
118.14,6.06,32.25,6.42,0.5299,469.57,134.0,0.269,446.18,4,289,2
104.98,10.83,29.56,5.43,0.4217,487.07,122.8,0.339,507.91,4,290,2
102.09,9.54,29.55,7.05,0.5043,643.05,116.45,0.445,437.03,4,291,2
120.84,10.48,30.67,8.41,0.4548,531.86,128.24,0.273,457.19,4,292,2
102.94,10.94,32.16,6.52,0.3008,582.6,118.67,0.437,434.23,4,293,2
128.1,9.04,30.25,3.55,0.3351,602.46,125.74,0.509,455.63,4,294,2
96.4,8.38,30.12,5.23,0.5178,459.84,125.65,0.346,457.82,4,295,2
97.04,6.12,31.05,7.93,0.4408,617.87,117.19,0.514,446.06,4,296,2
109.31,11.5,29.82,6.36,0.5246,626.62,141.93,0.454,514.22,4,297,2
98.48,7.03,29.41,4.76,0.5314,613.7,130.48,0.51,460.1,4,298,2
122.18,6.55,30.58,5.64,0.2427,462.66,127.01,0.498,465.21,4,299,2
127.53,6.92,30.58,3.69,0.5495,623.27,148.25,0.479,433.68,4,300,2
102.78,10.93,31.9,7.4,0.4688,501.51,123.51,0.371,499.55,4,301,2
118.67,9.66,32.48,4.32,0.4163,474.53,140.59,0.506,454.47,4,302,2
108.6,12.57,32.0,4.41,0.3781,553.16,115.04,0.579,478.66,4,303,2
100.49,10.37,31.64,5.47,0.2499,534.06,112.07,0.5,516.87,4,304,2
98.95,10.47,29.76,3.86,0.4381,461.37,114.34,0.301,510.7,4,305,2
96.78,9.47,31.76,3.72,0.4495,510.32,110.68,0.322,491.34,4,306,2
107.1,11.85,31.58,7.2,0.4156,617.63,130.79,0.541,440.21,4,307,2
96.95,13.8,31.73,3.21,0.4734,592.41,112.93,0.423,437.43,4,308,2
127.93,9.22,31.35,4.38,0.4268,538.89,143.43,0.545,479.45,4,309,2
99.58,10.74,28.55,8.39,0.2052,583.99,130.73,0.419,458.59,4,310,2
125.74,12.43,29.08,4.96,0.4249,605.19,114.81,0.525,519.49,4,311,2
112.42,8.78,31.09,4.54,0.376,506.18,120.37,0.246,503.17,4,312,2
122.79,11.97,29.25,5.64,0.346,541.74,126.74,0.482,478.39,4,313,2
104.67,13.44,28.97,8.89,0.3643,504.38,126.44,0.426,452.77,4,314,2
96.27,6.29,29.27,7.72,0.3878,642.6,114.2,0.537,502.05,4,315,2
123.01,12.01,29.09,3.82,0.3345,496.76,144.45,0.541,434.53,4,316,2
125.92,13.36,31.22,4.64,0.431,529.49,131.74,0.419,462.24,4,317,2
98.48,12.15,31.86,7.4,0.319,644.7,123.57,0.302,456.35,4,318,2
124.78,11.42,29.21,6.32,0.2115,471.53,115.86,0.279,486.75,4,319,2
121.53,9.8,30.09,4.38,0.2508,551.18,114.82,0.265,442.85,4,320,2
103.63,13.33,29.84,4.81,0.269,490.22,137.53,0.257,431.65,4,321,2
109.65,11.67,29.66,5.24,0.4064,598.2,123.54,0.247,438.55,4,322,2
106.84,6.95,29.06,4.59,0.3166,544.99,133.66,0.428,508.7,4,323,2
104.97,6.21,30.06,3.2,0.4476,605.27,125.42,0.367,469.27,4,324,2
96.96,7.34,28.65,7.79,0.2493,552.04,146.62,0.308,514.39,4,325,2
115.59,7.31,29.61,3.57,0.2877,643.26,139.26,0.479,472.11,4,326,2
105.33,10.01,32.29,7.28,0.3507,574.96,116.37,0.396,489.67,4,327,2
122.36,7.55,29.37,4.95,0.3152,614.83,114.16,0.239,462.27,4,328,2
106.99,8.32,31.35,3.03,0.355,640.43,143.69,0.546,519.99,4,329,2
98.74,7.39,32.3,6.54,0.4244,489.79,148.08,0.526,499.59,4,330,2
97.22,6.98,31.52,8.98,0.249,483.88,142.08,0.557,477.65,4,331,2
105.9,6.26,29.53,5.68,0.2015,453.44,140.56,0.336,501.22,4,332,2
107.02,7.57,30.54,3.07,0.3801,617.81,129.03,0.298,456.68,4,333,2
101.34,6.51,31.81,5.81,0.511,474.72,145.01,0.229,470.22,4,334,2
124.85,8.68,29.82,7.92,0.3883,596.51,142.39,0.272,498.78,4,335,2
122.11,11.44,28.94,4.36,0.4964,537.63,118.33,0.588,488.12,4,336,2
98.6,11.9,32.46,7.57,0.2265,468.73,133.52,0.382,504.99,4,337,2
101.46,12.81,28.58,5.94,0.3639,628.93,127.65,0.241,489.48,4,338,2
113.55,6.22,29.12,6.43,0.5185,548.61,121.98,0.434,519.58,4,339,2
114.01,10.81,31.34,5.61,0.2643,584.68,125.14,0.589,443.53,4,340,2
128.89,8.06,31.19,4.33,0.2548,557.68,124.38,0.222,506.45,4,341,2
125.27,9.02,30.77,8.02,0.2186,509.66,143.56,0.503,454.67,4,342,2
108.58,6.63,30.54,7.85,0.3286,495.64,139.46,0.562,476.0,4,343,2
99.34,13.71,29.95,8.06,0.2326,498.54,133.06,0.356,496.59,4,344,2
97.17,11.58,29.26,3.35,0.4423,576.65,111.33,0.247,489.85,4,345,2
125.29,6.41,28.7,3.73,0.3219,637.94,145.73,0.58,496.67,4,346,2
112.87,6.09,29.78,7.59,0.345,618.86,117.22,0.377,458.24,4,347,2
110.88,9.5,31.97,8.24,0.4796,485.57,129.05,0.46,456.17,4,348,2
126.28,13.18,29.36,7.76,0.3963,620.38,130.97,0.498,466.04,4,349,2
117.71,8.59,29.38,7.61,0.4468,609.12,146.7,0.346,463.53,4,350,2
99.49,12.35,29.13,5.35,0.507,630.42,144.28,0.233,453.1,4,351,2
100.51,9.85,31.37,4.78,0.5025,591.05,129.92,0.39,472.28,4,352,2
111.57,12.04,31.03,8.46,0.2604,521.53,143.18,0.473,465.84,4,353,2
108.79,7.51,31.67,8.55,0.4599,496.99,137.17,0.299,458.87,4,354,2
122.52,10.72,30.79,7.26,0.4873,584.13,126.34,0.432,452.68,4,355,2
116.83,9.79,31.73,4.79,0.5499,491.39,112.88,0.299,496.68,4,356,2
127.98,10.78,32.18,4.65,0.3636,630.99,132.58,0.445,501.29,4,357,2
95.94,7.2,28.69,3.34,0.3127,560.12,140.69,0.544,486.22,4,358,2
122.87,13.63,30.14,6.88,0.4083,599.9,141.98,0.237,444.05,4,359,2
99.27,9.37,30.74,8.57,0.391,493.91,140.96,0.396,497.14,4,360,2
127.99,8.61,31.77,6.54,0.483,609.54,117.46,0.531,479.95,4,361,2
119.52,9.82,29.52,4.66,0.2873,550.13,118.13,0.211,452.53,4,362,2
122.39,12.38,31.01,4.75,0.5072,596.42,134.63,0.37,471.59,4,363,2
98.13,7.0,31.09,3.15,0.2977,549.3,130.6,0.575,491.65,4,364,2
127.45,11.15,30.28,8.25,0.3461,619.03,147.52,0.4,507.48,4,365,2
98.9,13.71,31.23,4.84,0.3712,495.24,123.7,0.5,495.45,4,366,2
102.78,7.79,29.76,5.94,0.4241,587.31,111.1,0.366,442.54,4,367,2
122.48,10.23,32.35,5.01,0.2821,518.87,143.78,0.375,434.92,4,368,2
95.91,10.27,28.8,7.97,0.4795,598.06,136.54,0.389,477.26,4,369,2
95.89,8.64,30.63,6.83,0.5166,597.27,138.0,0.232,506.48,4,370,2
117.26,13.27,28.71,3.45,0.3277,475.93,126.69,0.449,431.65,4,371,2
111.34,12.51,29.04,5.86,0.41,546.32,124.0,0.367,510.05,4,372,2
126.86,6.06,31.87,4.19,0.3331,643.48,117.32,0.577,457.22,4,373,2
101.78,8.31,29.91,4.64,0.289,561.59,111.79,0.301,464.19,4,374,2
118.66,12.91,30.4,7.72,0.2397,473.99,126.09,0.319,481.05,4,375,2
125.36,10.72,30.29,8.78,0.3686,526.71,149.36,0.494,447.87,4,376,2
125.16,8.33,29.13,4.48,0.4407,579.84,139.79,0.262,494.69,4,377,2
125.07,9.19,31.59,5.03,0.3106,589.15,144.93,0.529,463.83,4,378,2
116.15,9.24,30.05,6.81,0.297,455.92,115.81,0.595,432.59,4,379,2
119.05,7.25,31.24,7.89,0.4583,508.81,118.98,0.427,503.5,4,380,2
121.59,11.38,31.6,8.44,0.4068,617.33,131.1,0.52,491.35,4,381,2
95.44,13.95,30.39,5.31,0.4758,601.33,113.3,0.292,433.83,4,382,2
127.42,10.21,29.6,7.55,0.2977,616.82,138.6,0.412,512.62,4,383,2
120.58,8.32,28.59,6.51,0.3462,452.47,133.45,0.223,443.72,4,384,2
113.96,10.29,29.49,5.03,0.5424,550.93,121.95,0.286,493.11,4,385,2
109.66,8.37,32.42,6.29,0.2587,586.11,129.73,0.452,490.6,4,386,2
118.78,7.95,30.2,7.84,0.5049,501.55,129.63,0.594,485.9,4,387,2
129.63,8.91,29.22,8.48,0.2812,484.41,147.84,0.353,508.34,4,388,2
123.42,6.74,28.62,8.21,0.2651,611.13,138.93,0.542,448.09,4,389,2
97.69,12.05,30.38,8.73,0.3358,521.52,136.61,0.496,472.87,4,390,2
126.66,9.07,31.05,3.2,0.2677,499.03,147.19,0.229,473.85,4,391,2
95.91,10.32,29.23,4.94,0.3815,649.39,129.0,0.353,453.74,4,392,2
125.23,9.27,28.6,7.68,0.2475,450.83,135.02,0.379,504.13,4,393,2
109.29,6.59,30.05,8.67,0.3179,623.2,117.09,0.434,457.29,4,394,2
95.35,11.61,29.84,7.19,0.5148,607.47,143.09,0.509,438.0,4,395,2
116.33,6.07,30.7,6.46,0.4588,496.93,117.99,0.249,455.21,4,396,2
126.27,7.08,30.99,3.11,0.4641,522.59,128.02,0.394,517.71,4,397,2
107.01,11.54,32.14,6.88,0.3445,522.51,110.06,0.371,494.18,4,398,2
108.81,7.02,30.68,6.35,0.514,615.6,133.03,0.405,519.39,4,399,2
118.9,13.18,28.6,4.92,0.5369,578.19,146.18,0.269,439.64,4,400,2
116.62,11.88,30.54,4.69,0.3234,583.8,122.82,0.423,441.08,4,401,2
97.57,7.55,28.66,8.77,0.5049,629.92,113.87,0.547,450.69,4,402,2
100.49,11.67,29.8,7.84,0.347,623.81,138.79,0.512,445.85,4,403,2
128.46,13.97,31.14,3.21,0.2837,569.03,118.19,0.401,469.9,4,404,2
129.19,8.74,30.45,7.11,0.5373,484.43,141.75,0.441,485.16,4,405,2
110.22,8.46,31.21,8.25,0.5269,474.15,147.91,0.393,516.62,4,406,2
100.65,6.08,29.65,4.55,0.3417,575.59,146.63,0.594,492.32,4,407,2
111.14,12.19,29.82,6.7,0.3806,552.0,111.13,0.241,462.87,4,408,2
103.59,6.58,31.8,6.38,0.2688,634.79,138.4,0.546,461.32,4,409,2
128.43,10.97,30.21,4.7,0.495,608.59,147.18,0.469,436.54,4,410,2
118.99,7.06,29.13,8.63,0.4147,626.06,129.83,0.593,478.5,4,411,2
127.36,10.61,31.44,4.83,0.38,580.72,114.17,0.232,451.33,4,412,2
121.82,8.91,28.68,8.86,0.3343,642.03,127.34,0.528,461.32,4,413,2
121.47,10.38,28.96,8.61,0.5048,637.38,131.93,0.21,489.73,4,414,2
116.5,13.91,31.16,3.06,0.3578,529.08,124.44,0.366,491.9,4,415,2
114.75,12.26,31.62,3.66,0.2894,577.83,130.79,0.323,466.41,4,416,2
113.43,10.97,32.4,8.47,0.4927,492.54,146.14,0.272,431.6,4,417,2
120.32,11.18,31.72,5.43,0.2988,480.75,132.15,0.388,466.18,4,418,2
110.23,6.3,31.9,5.47,0.4704,494.93,141.13,0.394,496.19,4,419,2
129.06,13.31,28.92,4.87,0.3815,508.56,124.15,0.479,433.68,4,420,2
126.93,10.09,32.37,4.35,0.3872,486.79,118.28,0.588,516.69,4,421,2
96.89,11.79,29.31,7.28,0.4236,538.97,111.47,0.449,457.84,4,422,2
101.71,11.69,30.23,6.4,0.5326,567.56,145.27,0.581,433.04,4,423,2
101.0,9.24,32.42,5.63,0.2162,458.89,136.65,0.395,445.7,4,424,2
125.67,9.72,30.19,3.14,0.394,633.63,132.07,0.422,431.83,4,425,2
118.83,11.02,29.86,3.78,0.5221,552.29,145.6,0.319,463.17,4,426,2
117.69,13.58,30.75,3.08,0.4652,456.04,146.19,0.587,441.9,4,427,2
105.14,8.91,32.46,4.7,0.3222,575.05,141.11,0.566,464.95,4,428,2
116.67,6.39,30.61,3.57,0.3914,507.56,130.06,0.348,478.9,4,429,2
114.7,8.61,31.41,8.05,0.5254,621.97,146.76,0.231,509.86,4,430,2
106.69,12.74,31.23,3.46,0.2898,544.73,114.72,0.342,495.87,4,431,2
108.62,13.15,31.25,6.29,0.506,646.09,128.08,0.371,436.53,4,432,2
119.88,10.92,31.45,6.45,0.3728,602.25,130.35,0.472,491.36,4,433,2
114.89,13.26,30.8,3.71,0.2896,607.79,124.47,0.277,443.29,4,434,2
127.23,9.54,32.21,7.63,0.5115,514.72,114.07,0.501,488.29,4,435,2
118.02,13.96,31.9,7.51,0.283,537.74,125.76,0.223,504.44,4,436,2
104.01,11.69,31.96,3.1,0.4887,498.8,118.62,0.242,514.37,4,437,2
127.7,10.3,29.4,6.56,0.2466,559.0,137.12,0.298,495.08,4,438,2
108.69,12.17,31.68,6.13,0.2025,484.69,127.75,0.208,494.63,4,439,2
103.42,7.56,31.65,7.09,0.2095,572.07,125.26,0.452,450.11,4,440,2
121.98,11.54,30.85,7.13,0.4245,575.72,114.93,0.347,450.29,4,441,2
118.34,8.98,31.79,3.25,0.4245,476.7,124.97,0.297,463.49,4,442,2
98.92,9.41,29.91,7.25,0.3652,626.54,126.05,0.359,455.81,4,443,2
